vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,p_lon,p_lat,rate_code,store_and_fwd_flag,d_lon,d_lat,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
1,2016-06-15 06:33:48 UTC,2016-06-15 06:38:21 UTC,1,0.9,-73.96419525146483,40.76129531860352,1,N,-73.97474670410156,40.753456115722656,1,5.5,0.0,0.5,0.75,0.0,0.3,7.05
1,2016-06-15 06:33:51 UTC,2016-06-15 06:37:37 UTC,1,1.1,-73.98075103759766,40.748043060302734,1,N,-73.98102569580078,40.75945663452149,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2016-06-15 06:33:52 UTC,2016-06-15 06:38:56 UTC,1,0.9,-73.99140167236328,40.75026321411133,1,N,-73.97891235351562,40.75404357910156,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 06:33:54 UTC,2016-06-15 06:40:17 UTC,1,1.19,-73.99136352539062,40.749732971191406,1,N,-73.97767639160156,40.755348205566406,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
2,2016-06-15 06:33:58 UTC,2016-06-15 06:42:04 UTC,1,1.87,-73.9967041015625,40.74277114868164,1,N,-73.97494506835938,40.75120162963867,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2016-06-15 06:34:03 UTC,2016-06-15 06:38:20 UTC,1,0.6,-73.9911117553711,40.75613784790039,1,N,-73.9812774658203,40.75218963623047,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 06:34:06 UTC,2016-06-15 06:41:13 UTC,1,1.8,-73.99073028564453,40.74113845825195,1,N,-73.98471069335938,40.75962448120117,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2016-06-15 06:34:07 UTC,2016-06-15 06:44:25 UTC,1,1.1,-73.9902572631836,40.75639724731445,1,N,-73.97480773925781,40.75994110107422,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-06-15 06:34:12 UTC,2016-06-15 06:42:46 UTC,1,1.19,-73.9916000366211,40.74669647216797,1,N,-73.9740676879883,40.74412536621094,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
1,2016-06-15 06:34:17 UTC,2016-06-15 06:38:34 UTC,2,1.2,-73.97864532470702,40.74500274658203,1,N,-73.97517395019531,40.75939178466797,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-06-15 06:34:18 UTC,2016-06-15 06:39:12 UTC,1,1.15,-73.96723937988281,40.75680923461913,1,N,-73.98027801513672,40.750919342041016,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 06:34:23 UTC,2016-06-15 06:37:58 UTC,1,0.79,-73.99038696289062,40.75674057006836,1,N,-73.98005676269531,40.75711059570313,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 06:34:23 UTC,2016-06-15 06:40:43 UTC,1,1.0,-73.99063110351562,40.7511100769043,1,N,-73.97563934326173,40.74905014038085,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-06-15 06:34:25 UTC,2016-06-15 06:37:09 UTC,3,0.46,-73.96528625488281,40.75590896606445,1,N,-73.9726791381836,40.75905990600585,1,4.0,0.0,0.5,0.5,0.0,0.3,5.3
1,2016-06-15 06:34:27 UTC,2016-06-15 06:38:57 UTC,1,1.0,-73.97725677490234,40.75235366821289,1,N,-73.99150085449219,40.75038528442383,1,5.5,0.0,0.5,2.5,0.0,0.3,8.8
2,2016-06-15 06:34:31 UTC,2016-06-15 06:42:21 UTC,1,1.17,-73.98817443847656,40.75492858886719,1,N,-73.9760208129883,40.7444953918457,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-06-15 06:34:34 UTC,2016-06-15 06:36:20 UTC,1,0.63,-73.9676513671875,40.7559814453125,1,N,-73.97547912597656,40.75255966186523,1,4.0,0.0,0.5,0.8,0.0,0.3,5.6
1,2016-06-15 06:34:39 UTC,2016-06-15 06:40:09 UTC,1,1.0,-73.99237060546875,40.74365615844727,1,N,-73.9869384765625,40.756202697753906,1,6.0,0.0,0.5,1.25,0.0,0.3,8.05
2,2016-06-15 06:34:39 UTC,2016-06-15 06:38:54 UTC,2,0.71,-73.9765625,40.74786376953125,1,N,-73.97615814208984,40.75585174560547,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2016-06-15 06:34:43 UTC,2016-06-15 06:40:19 UTC,3,0.98,-73.98439025878906,40.754558563232415,1,N,-73.97273254394531,40.75864028930664,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-06-15 06:34:44 UTC,2016-06-15 06:37:49 UTC,4,0.67,-73.9845199584961,40.75517272949219,1,N,-73.99163055419923,40.7498664855957,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
1,2016-06-15 06:34:45 UTC,2016-06-15 06:39:50 UTC,1,0.8,-73.9721450805664,40.7542839050293,1,N,-73.98403930664062,40.76060485839844,1,5.5,0.0,0.5,0.5,0.0,0.3,6.8
2,2016-06-15 06:34:45 UTC,2016-06-15 06:42:05 UTC,1,1.27,-73.9988784790039,40.76097106933594,1,N,-73.97937774658203,40.75704956054688,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-06-15 06:34:46 UTC,2016-06-15 06:40:19 UTC,6,0.61,-73.98213195800781,40.748329162597656,1,N,-73.9915771484375,40.74989318847656,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 06:34:48 UTC,2016-06-15 06:38:55 UTC,1,1.07,-73.98934173583984,40.74763870239258,1,N,-73.97618865966798,40.75228118896485,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 06:34:49 UTC,2016-06-15 06:37:19 UTC,1,0.4,-73.99325561523438,40.757568359375,1,N,-73.997802734375,40.75157928466797,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 06:34:51 UTC,2016-06-15 06:37:24 UTC,1,0.7,-73.98291778564453,40.751220703125,1,N,-73.97564697265625,40.757972717285156,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
1,2016-06-15 06:34:52 UTC,2016-06-15 06:40:50 UTC,1,1.0,-73.98460388183594,40.75446319580078,1,N,-73.9732437133789,40.7588005065918,1,6.0,0.0,0.5,1.2,0.0,0.3,8.0
2,2016-06-15 06:34:53 UTC,2016-06-15 06:42:57 UTC,1,1.42,-73.96511840820312,40.755279541015625,1,N,-73.9813232421875,40.746971130371094,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-06-15 06:34:55 UTC,2016-06-15 06:40:26 UTC,1,1.17,-73.97325897216798,40.755531311035156,1,N,-73.97223663330078,40.74337387084961,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2016-06-15 06:34:56 UTC,2016-06-15 06:38:25 UTC,1,0.5,-73.97710418701173,40.756004333496094,1,N,-73.98047637939453,40.75670623779297,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
2,2016-06-15 06:35:01 UTC,2016-06-15 06:43:35 UTC,5,1.29,-73.96589660644531,40.75461959838867,1,N,-73.98731231689453,40.76213836669922,1,7.5,0.0,0.5,2.0,0.0,0.3,10.3
2,2016-06-15 06:35:03 UTC,2016-06-15 06:40:44 UTC,1,1.27,-73.9857406616211,40.75939559936523,1,N,-73.98363494873048,40.74735641479492,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-15 06:35:04 UTC,2016-06-15 06:39:09 UTC,1,1.0,-73.98854064941406,40.74888610839844,1,N,-73.97698974609375,40.757179260253906,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 06:35:07 UTC,2016-06-15 06:39:48 UTC,1,1.55,-73.99249267578125,40.75300216674805,1,N,-73.9755859375,40.761478424072266,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-15 06:35:11 UTC,2016-06-15 06:40:39 UTC,1,1.7,-73.9784164428711,40.75177383422852,1,N,-73.9983673095703,40.740966796875,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
1,2016-06-15 06:35:11 UTC,2016-06-15 06:38:38 UTC,1,0.6,-73.9928970336914,40.75535583496094,1,N,-73.98673248291014,40.76149368286133,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2016-06-15 06:35:11 UTC,2016-06-15 06:46:43 UTC,5,1.3,-73.9725570678711,40.74663925170898,1,N,-73.9915313720703,40.74914169311523,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-06-15 06:35:13 UTC,2016-06-15 06:38:53 UTC,2,0.55,-73.97314453125,40.74883270263672,1,N,-73.98177337646483,40.75156784057617,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-06-15 06:35:26 UTC,2016-06-15 06:40:30 UTC,2,1.56,-73.99374389648438,40.74162292480469,1,N,-73.98361206054686,40.7602767944336,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-06-15 06:35:29 UTC,2016-06-15 06:37:02 UTC,1,0.65,-73.97911834716798,40.74425888061523,1,N,-73.9749984741211,40.75226974487305,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
1,2016-06-15 06:35:29 UTC,2016-06-15 06:40:31 UTC,1,0.7,-73.97864532470702,40.7582893371582,1,N,-73.96882629394531,40.75915145874024,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 06:35:29 UTC,2016-06-15 06:40:40 UTC,1,0.8,-73.9962387084961,40.74841690063477,1,N,-73.9838333129883,40.74713134765625,1,5.5,0.0,0.5,1.7,0.0,0.3,8.0
2,2016-06-15 06:35:33 UTC,2016-06-15 06:42:06 UTC,1,1.33,-73.98681640625,40.75101852416992,1,N,-73.97161865234375,40.76124954223633,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-06-15 06:35:33 UTC,2016-06-15 06:37:23 UTC,2,0.32,-73.98303985595702,40.7564811706543,1,N,-73.97858428955078,40.75446701049805,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2016-06-15 06:35:33 UTC,2016-06-15 06:40:26 UTC,1,0.8,-73.99395751953125,40.75143432617188,1,N,-73.98542022705078,40.76051712036133,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-06-15 06:35:35 UTC,2016-06-15 06:42:01 UTC,1,0.93,-73.99011993408203,40.756744384765625,1,N,-73.97766876220702,40.75575637817383,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2016-06-15 06:35:39 UTC,2016-06-15 06:38:33 UTC,1,0.8,-73.98328399658203,40.74774169921875,1,N,-73.97506713867188,40.758262634277344,1,4.5,0.0,0.5,1.2,0.0,0.3,6.5
2,2016-06-15 06:35:40 UTC,2016-06-15 06:40:12 UTC,5,1.08,-73.98841094970702,40.75342178344727,1,N,-73.97633361816406,40.75907897949219,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 06:35:41 UTC,2016-06-15 06:46:12 UTC,5,1.6,-73.97418975830078,40.74728012084961,1,N,-73.9898910522461,40.75608825683594,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2016-06-15 06:35:42 UTC,2016-06-15 06:46:55 UTC,1,1.9,-73.96895599365234,40.75442123413085,1,N,-73.99137878417969,40.75049209594727,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,2016-06-15 06:35:43 UTC,2016-06-15 06:42:25 UTC,1,1.57,-73.96983337402342,40.757591247558594,1,N,-73.97469329833984,40.742149353027344,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2016-06-15 06:35:44 UTC,2016-06-15 06:40:24 UTC,1,0.8,-73.99506378173827,40.75011825561523,1,N,-73.98506927490234,40.755332946777344,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2016-06-15 06:35:45 UTC,2016-06-15 06:38:05 UTC,1,0.63,-73.99076843261719,40.75587844848633,1,N,-73.98464965820312,40.75934982299805,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 06:35:52 UTC,2016-06-15 06:42:07 UTC,1,0.8,-73.99788665771484,40.756595611572266,1,N,-73.99464416503906,40.75046920776367,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-06-15 06:35:53 UTC,2016-06-15 06:38:50 UTC,1,0.2,-73.99398040771484,40.75125503540039,1,N,-73.99778747558595,40.751564025878906,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 06:35:54 UTC,2016-06-15 06:40:39 UTC,1,0.8,-73.99539947509766,40.76032638549805,1,N,-73.9937973022461,40.752403259277344,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-06-15 06:36:01 UTC,2016-06-15 06:40:50 UTC,1,1.3,-73.99190521240234,40.74477767944336,1,N,-73.9775619506836,40.755859375,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-06-15 06:36:03 UTC,2016-06-15 06:50:24 UTC,1,1.8,-73.99337768554686,40.75749969482422,1,N,-73.974853515625,40.74201965332031,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-06-15 06:36:03 UTC,2016-06-15 06:40:07 UTC,1,0.66,-73.98631286621094,40.75167083740234,1,N,-73.98436737060547,40.75915908813477,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1,2016-06-15 06:36:05 UTC,2016-06-15 06:38:30 UTC,1,0.5,-73.99554443359375,40.74406051635742,1,N,-73.98778533935547,40.741355895996094,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 06:36:10 UTC,2016-06-15 06:41:29 UTC,1,0.9,-73.97771453857422,40.75387191772461,1,N,-73.9833755493164,40.76089859008789,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 06:36:11 UTC,2016-06-15 06:42:09 UTC,1,0.98,-73.98992919921875,40.7569580078125,1,N,-73.9764175415039,40.75689315795898,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2016-06-15 06:36:14 UTC,2016-06-15 06:41:25 UTC,1,1.3,-73.97984313964845,40.746109008789055,1,N,-73.97212219238281,40.762428283691406,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-06-15 06:36:15 UTC,2016-06-15 06:38:56 UTC,1,0.6,-73.99059295654298,40.75598526000977,1,N,-73.9833984375,40.761314392089844,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 06:36:16 UTC,2016-06-15 06:41:30 UTC,1,0.9,-73.99800109863281,40.75658416748047,1,N,-73.9836196899414,40.75581359863281,1,5.5,0.0,0.5,1.1,0.0,0.3,7.4
2,2016-06-15 06:36:18 UTC,2016-06-15 06:48:12 UTC,4,1.26,-73.99088287353516,40.75121307373047,1,N,-73.97508239746094,40.741641998291016,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2016-06-15 06:36:20 UTC,2016-06-15 06:42:17 UTC,1,0.75,-73.99076843261719,40.756439208984375,1,N,-73.97872161865234,40.75432968139648,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-15 06:36:20 UTC,2016-06-15 06:41:12 UTC,1,0.8,-73.98982238769531,40.757232666015625,1,N,-73.97891998291014,40.75814056396485,1,5.0,0.0,0.5,0.6,0.0,0.3,6.4
2,2016-06-15 06:36:24 UTC,2016-06-15 06:43:49 UTC,2,1.66,-73.97889709472656,40.74515914916992,1,N,-73.9842071533203,40.76034927368164,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-06-15 06:36:24 UTC,2016-06-15 06:40:26 UTC,5,0.6,-73.98977661132812,40.7571907043457,1,N,-73.97959899902342,40.76148223876953,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-06-15 06:36:31 UTC,2016-06-15 06:47:31 UTC,1,1.52,-73.9903564453125,40.75669860839844,1,N,-73.96926879882812,40.75751876831055,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2016-06-15 06:36:36 UTC,2016-06-15 06:43:05 UTC,1,1.6,-73.9968032836914,40.74259567260742,1,N,-73.9798583984375,40.75832748413085,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2016-06-15 06:36:36 UTC,2016-06-15 06:41:34 UTC,1,0.84,-73.98977661132812,40.75697326660156,1,N,-73.9798126220703,40.76236343383789,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 06:36:37 UTC,2016-06-15 06:39:58 UTC,1,1.08,-73.97979736328125,40.74348831176758,1,N,-73.9759063720703,40.75568008422852,1,5.0,0.0,0.5,0.7,0.0,0.3,6.5
2,2016-06-15 06:36:39 UTC,2016-06-15 06:43:02 UTC,6,0.8,-73.9869384765625,40.76129150390625,1,N,-73.97576141357422,40.75979995727539,1,6.0,0.0,0.5,1.02,0.0,0.3,7.82
1,2016-06-15 06:36:40 UTC,2016-06-15 06:41:47 UTC,1,1.4,-73.99259185791014,40.742759704589844,1,N,-73.9769973754883,40.75416946411133,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2016-06-15 06:36:42 UTC,2016-06-15 06:44:39 UTC,1,1.2,-73.98783111572266,40.754966735839844,1,N,-73.97405242919923,40.74402618408203,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-06-15 06:36:44 UTC,2016-06-15 06:42:26 UTC,2,0.99,-73.99028778076173,40.7568244934082,1,N,-73.97830963134766,40.76116943359375,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2016-06-15 06:36:44 UTC,2016-06-15 06:44:28 UTC,1,2.1,-73.99622344970702,40.7438850402832,1,N,-73.97181701660156,40.75821304321289,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,2016-06-15 06:36:45 UTC,2016-06-15 06:41:53 UTC,1,1.0,-73.98880004882812,40.75397872924805,1,N,-73.97687530517578,40.76043319702149,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-06-15 06:36:46 UTC,2016-06-15 06:41:55 UTC,1,0.8,-73.97377014160156,40.7483787536621,1,N,-73.98454284667969,40.74294662475585,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2016-06-15 06:36:48 UTC,2016-06-15 06:42:31 UTC,2,0.8,-73.98858642578125,40.74850845336913,1,N,-73.9901351928711,40.75674057006836,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 06:36:48 UTC,2016-06-15 06:39:06 UTC,4,0.93,-73.98148345947266,40.74102020263672,1,N,-73.9766845703125,40.75223159790039,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2016-06-15 06:36:52 UTC,2016-06-15 06:40:40 UTC,1,1.02,-73.99153900146483,40.750221252441406,1,N,-73.97745513916014,40.74915313720703,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 06:36:54 UTC,2016-06-15 06:40:30 UTC,2,1.15,-73.98434448242188,40.74589157104492,1,N,-73.9828872680664,40.747947692871094,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 06:36:55 UTC,2016-06-15 06:41:40 UTC,1,0.74,-73.99440002441406,40.74092102050781,1,N,-73.99447631835938,40.74860000610352,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,2016-06-15 06:36:57 UTC,2016-06-15 06:42:26 UTC,1,0.8,-73.99411010742188,40.75101089477539,1,N,-73.98377990722656,40.755535125732415,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 06:36:58 UTC,2016-06-15 06:40:39 UTC,1,0.59,-73.98442840576173,40.75500106811523,1,N,-73.99390411376955,40.756629943847656,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 06:36:59 UTC,2016-06-15 06:39:05 UTC,1,0.7,-73.98108673095702,40.75402450561523,1,N,-73.98939514160156,40.74624633789063,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 06:37:01 UTC,2016-06-15 06:42:19 UTC,1,1.0,-73.99021911621094,40.756778717041016,1,N,-73.97705078125,40.757083892822266,1,5.5,0.0,0.5,0.5,0.0,0.3,6.8
2,2016-06-15 06:37:02 UTC,2016-06-15 06:39:59 UTC,1,0.55,-73.97728729248048,40.7595329284668,1,N,-73.9845962524414,40.76137161254883,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
1,2016-06-15 06:37:05 UTC,2016-06-15 06:42:43 UTC,5,0.8,-73.98605346679686,40.75604248046875,1,N,-73.97711181640625,40.759666442871094,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 06:37:07 UTC,2016-06-15 06:43:34 UTC,1,1.2,-73.99082946777344,40.75080490112305,1,N,-73.9779281616211,40.75737380981445,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2016-06-15 06:37:11 UTC,2016-06-15 06:42:40 UTC,1,1.1,-73.9837417602539,40.74715042114258,1,N,-73.98497772216798,40.75933837890625,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-06-15 06:37:12 UTC,2016-06-15 06:45:13 UTC,1,0.9,-74.00005340576173,40.76148223876953,1,N,-73.98572540283203,40.7607536315918,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-06-15 06:37:14 UTC,2016-06-15 06:42:00 UTC,1,1.0,-73.97569274902342,40.75276184082031,1,N,-73.97586822509766,40.741607666015625,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1,2016-06-15 06:37:15 UTC,2016-06-15 06:43:37 UTC,1,1.2,-73.99118041992188,40.75129699707031,1,N,-73.97598266601562,40.75654220581055,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2,2016-06-15 06:37:15 UTC,2016-06-15 06:43:43 UTC,2,1.14,-73.9923324584961,40.74374008178711,1,N,-73.99021911621094,40.75650024414063,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2016-06-15 06:37:19 UTC,2016-06-15 06:39:07 UTC,1,0.4,-73.98001098632812,40.74911880493164,1,N,-73.97615051269531,40.754493713378906,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-06-15 06:37:20 UTC,2016-06-15 06:47:07 UTC,2,1.92,-73.9787368774414,40.741058349609375,1,N,-73.97722625732422,40.761268615722656,1,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2016-06-15 06:37:22 UTC,2016-06-15 06:39:06 UTC,1,0.6,-73.98467254638672,40.7591209411621,1,N,-73.99100494384766,40.750572204589844,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2016-06-15 06:37:22 UTC,2016-06-15 06:41:12 UTC,1,1.18,-73.9791717529297,40.74434661865234,1,N,-73.9683609008789,40.75920867919922,1,5.5,0.0,0.5,0.76,0.0,0.3,7.06
1,2016-06-15 06:37:24 UTC,2016-06-15 06:49:21 UTC,1,1.5,-73.99191284179686,40.75017929077149,1,N,-73.97380065917969,40.75225830078125,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-06-15 06:37:24 UTC,2016-06-15 06:45:47 UTC,1,1.55,-73.98787689208984,40.74369812011719,1,N,-73.98487854003906,40.759239196777344,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2016-06-15 06:37:26 UTC,2016-06-15 06:44:34 UTC,1,1.8,-73.98323822021484,40.76169967651367,1,N,-73.9719467163086,40.74581527709961,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
2,2016-06-15 06:37:30 UTC,2016-06-15 06:43:12 UTC,1,1.77,-73.99008178710938,40.746360778808594,1,N,-73.97074127197266,40.75925064086913,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2016-06-15 06:37:32 UTC,2016-06-15 06:43:07 UTC,1,0.9,-73.96678924560547,40.75358963012695,1,N,-73.97535705566406,40.76170349121094,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2016-06-15 06:37:35 UTC,2016-06-15 06:45:55 UTC,1,1.3,-73.97982025146483,40.74353790283203,1,N,-73.9766616821289,40.75933074951172,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-06-15 06:37:36 UTC,2016-06-15 06:41:02 UTC,2,0.72,-73.9928207397461,40.75828170776367,1,N,-73.9859619140625,40.75263595581055,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 06:37:38 UTC,2016-06-15 06:40:30 UTC,1,1.0,-73.97525787353516,40.7525634765625,1,N,-73.98572540283203,40.741661071777344,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-06-15 06:37:40 UTC,2016-06-15 06:43:54 UTC,3,1.12,-73.98973846435547,40.7568359375,1,N,-73.97505187988281,40.758155822753906,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2016-06-15 06:37:42 UTC,2016-06-15 06:44:51 UTC,1,0.7,-73.99272155761719,40.742691040039055,1,N,-73.983642578125,40.74491500854492,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-15 06:37:45 UTC,2016-06-15 06:42:13 UTC,1,0.8,-73.99239349365234,40.74377822875977,1,N,-73.98430633544923,40.75500869750977,1,5.5,0.0,0.5,0.75,0.0,0.3,7.05
2,2016-06-15 06:37:46 UTC,2016-06-15 06:43:28 UTC,1,1.12,-73.98858642578125,40.74867630004883,1,N,-73.9723129272461,40.74642181396485,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2016-06-15 06:37:47 UTC,2016-06-15 06:41:17 UTC,1,0.6,-73.99008178710938,40.75688552856445,1,N,-73.98319244384766,40.75970077514648,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-06-15 06:37:51 UTC,2016-06-15 06:43:46 UTC,1,0.81,-73.97196197509766,40.75524520874024,1,N,-73.98120880126955,40.76018142700195,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
2,2016-06-15 06:37:54 UTC,2016-06-15 06:41:14 UTC,5,0.71,-73.99085998535155,40.75569915771485,1,N,-73.98088073730467,40.7601318359375,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-06-15 06:37:54 UTC,2016-06-15 06:45:36 UTC,1,1.89,-73.9771728515625,40.75244903564453,1,N,-73.99595642089844,40.74029922485352,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-06-15 06:37:57 UTC,2016-06-15 06:45:39 UTC,2,1.68,-73.98607635498048,40.740501403808594,1,N,-73.97566986083984,40.76041030883789,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-06-15 06:37:59 UTC,2016-06-15 06:44:45 UTC,1,1.56,-73.99141693115234,40.74399948120117,1,N,-73.9760208129883,40.759929656982415,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2016-06-15 06:38:00 UTC,2016-06-15 06:48:24 UTC,1,2.0,-73.969970703125,40.75706100463867,1,N,-73.99240112304686,40.75088119506836,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2016-06-15 06:38:01 UTC,2016-06-15 06:44:37 UTC,1,1.3,-73.99042510986328,40.75614929199219,1,N,-73.97447204589844,40.76109313964844,1,7.0,0.0,0.5,3.0,0.0,0.3,10.8
1,2016-06-15 06:38:03 UTC,2016-06-15 06:48:27 UTC,1,1.8,-73.98200225830078,40.74695205688477,1,N,-73.96190643310547,40.76009368896485,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2016-06-15 06:38:04 UTC,2016-06-15 06:41:46 UTC,1,0.7,-73.99191284179686,40.75962448120117,1,N,-73.98995971679686,40.752254486083984,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-06-15 06:38:05 UTC,2016-06-15 06:40:47 UTC,1,0.66,-73.97029876708984,40.75925827026367,1,N,-73.97634887695312,40.75151062011719,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
